2.450525015592575073e-02,3.912586718797683716e-02,1.144693233072757721e-03,2.858848869800567627e-02,0.000000000000000000e+00,3.598304837942123413e-02,9.642427414655685425e-02,3.167234361171722412e-02,3.030776232481002808e-02,2.990908920764923096e-02,4.114040732383728027e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.213767543435096741e-02,2.382415533065795898e-02,3.973212838172912598e-02,5.275157094001770020e-02,4.861322231590747833e-04,5.196943134069442749e-02,4.142211377620697021e-02,0.000000000000000000e+00,7.902119308710098267e-03,0.000000000000000000e+00,3.689802438020706177e-02,3.611412644386291504e-02,2.948357164859771729e-02,0.000000000000000000e+00,1.660765856504440308e-01,0.000000000000000000e+00,2.640633285045623779e-02,3.342226892709732056e-02
2.096299082040786743e-02,4.107263684272766113e-02,1.105933450162410736e-03,2.513438463211059570e-02,0.000000000000000000e+00,3.768506646156311035e-02,9.419936686754226685e-02,3.330625593662261963e-02,3.247661143541336060e-02,2.736599743366241455e-02,4.261016845703125000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.350812032818794250e-02,2.083006501197814941e-02,4.204338788986206055e-02,5.076684802770614624e-02,3.749254683498293161e-04,5.194680765271186829e-02,4.374177753925323486e-02,0.000000000000000000e+00,6.797123700380325317e-03,0.000000000000000000e+00,3.923255205154418945e-02,3.874795138835906982e-02,3.063555806875228882e-02,0.000000000000000000e+00,1.608008593320846558e-01,0.000000000000000000e+00,2.437907457351684570e-02,3.591111302375793457e-02
3.455711156129837036e-02,3.530064225196838379e-02,1.781423576176166534e-03,3.790432214736938477e-02,0.000000000000000000e+00,3.173170983791351318e-02,1.015660166740417480e-01,2.713365852832794189e-02,2.712628990411758423e-02,4.030802845954895020e-02,3.634943068027496338e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.909277215600013733e-02,3.336791694164276123e-02,3.371331095695495605e-02,5.596303939819335938e-02,0.000000000000000000e+00,5.321948602795600891e-02,3.579407185316085815e-02,0.000000000000000000e+00,1.075299084186553955e-02,0.000000000000000000e+00,3.293183445930480957e-02,3.239880502223968506e-02,2.450725063681602478e-02,0.000000000000000000e+00,1.774989068508148193e-01,0.000000000000000000e+00,3.575463593006134033e-02,2.877734601497650146e-02
4.746917635202407837e-02,2.669762820005416870e-02,2.272523939609527588e-03,5.149194598197937012e-02,0.000000000000000000e+00,2.436984330415725708e-02,1.104435697197914124e-01,2.097164094448089600e-02,2.037997543811798096e-02,5.601078271865844727e-02,2.983195334672927856e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.579926535487174988e-02,4.580068588256835938e-02,2.790818363428115845e-02,5.996549874544143677e-02,5.895572248846292496e-04,5.254446342587471008e-02,2.747130393981933594e-02,0.000000000000000000e+00,1.285493001341819763e-02,0.000000000000000000e+00,2.465283125638961792e-02,2.488382160663604736e-02,1.916404813528060913e-02,0.000000000000000000e+00,1.952356398105621338e-01,0.000000000000000000e+00,4.982009530067443848e-02,2.268958091735839844e-02
2.535613626241683960e-02,3.862310200929641724e-02,7.536159828305244446e-04,2.763423323631286621e-02,0.000000000000000000e+00,3.593434393405914307e-02,9.582603722810745239e-02,3.103312849998474121e-02,3.009939193725585938e-02,2.998235821723937988e-02,4.214882105588912964e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.176830172538757324e-02,2.452778816223144531e-02,3.891593962907791138e-02,5.364441126585006714e-02,5.407037679105997086e-04,5.251386389136314392e-02,4.036907106637954712e-02,0.000000000000000000e+00,7.744461297988891602e-03,0.000000000000000000e+00,3.588064014911651611e-02,3.647608309984207153e-02,2.813231572508811951e-02,0.000000000000000000e+00,1.658330261707305908e-01,0.000000000000000000e+00,2.672432363033294678e-02,3.305085748434066772e-02
7.072604447603225708e-02,1.319637149572372437e-02,4.979097284376621246e-03,7.862116396427154541e-02,0.000000000000000000e+00,1.042712479829788208e-02,1.301798224449157715e-01,8.829079568386077881e-03,9.097754955291748047e-03,8.294363319873809814e-02,1.689376682043075562e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.222006976604461670e-02,6.528972089290618896e-02,1.426292955875396729e-02,6.769312918186187744e-02,2.565619535744190216e-03,5.435872077941894531e-02,1.338786631822586060e-02,0.000000000000000000e+00,1.740330457687377930e-02,0.000000000000000000e+00,1.544649153947830200e-02,1.079006493091583252e-02,1.121986657381057739e-02,0.000000000000000000e+00,2.236538231372833252e-01,0.000000000000000000e+00,7.152304053306579590e-02,1.183487474918365479e-02
5.736044794321060181e-02,2.212376892566680908e-02,3.150229342281818390e-03,6.362523138523101807e-02,0.000000000000000000e+00,1.887047290802001953e-02,1.184862852096557617e-01,1.579190790653228760e-02,1.580650359392166138e-02,6.727750599384307861e-02,2.325449138879776001e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.331508159637451172e-02,5.521702766418457031e-02,2.033016830682754517e-02,6.367828696966171265e-02,2.388670982327312231e-04,5.319007858633995056e-02,2.136956900358200073e-02,0.000000000000000000e+00,1.630613952875137329e-02,0.000000000000000000e+00,2.066714316606521606e-02,1.871448755264282227e-02,1.556498557329177856e-02,0.000000000000000000e+00,2.083726227283477783e-01,0.000000000000000000e+00,5.925256013870239258e-02,1.706044375896453857e-02
4.029219597578048706e-02,3.208394348621368408e-02,2.384484745562076569e-03,4.409597814083099365e-02,0.000000000000000000e+00,2.872466295957565308e-02,1.053819209337234497e-01,2.455574274063110352e-02,2.461887151002883911e-02,4.712614417076110840e-02,3.326891362667083740e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.751392334699630737e-02,3.896008431911468506e-02,3.111467510461807251e-02,5.755634605884552002e-02,0.000000000000000000e+00,5.310226604342460632e-02,3.255623579025268555e-02,0.000000000000000000e+00,1.214973255991935730e-02,0.000000000000000000e+00,2.997922897338867188e-02,2.949055284261703491e-02,2.220540493726730347e-02,0.000000000000000000e+00,1.853727400302886963e-01,0.000000000000000000e+00,4.187092185020446777e-02,2.615513652563095093e-02
9.257525950670242310e-02,4.739016294479370117e-04,5.939372815191745758e-03,1.017524003982543945e-01,0.000000000000000000e+00,1.098431646823883057e-03,1.420246064662933350e-01,0.000000000000000000e+00,1.273244619369506836e-03,1.129217892885208130e-01,4.043273627758026123e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.904230892658233643e-03,9.135724604129791260e-02,3.794714808464050293e-03,7.306136935949325562e-02,0.000000000000000000e+00,5.171998217701911926e-02,6.595253944396972656e-04,0.000000000000000000e+00,2.357573062181472778e-02,0.000000000000000000e+00,1.144237816333770752e-03,0.000000000000000000e+00,4.618093371391296387e-04,0.000000000000000000e+00,2.563381791114807129e-01,0.000000000000000000e+00,1.009921133518218994e-01,1.636378467082977295e-03
4.131317883729934692e-02,2.939467877149581909e-02,2.758228220045566559e-03,4.722031950950622559e-02,0.000000000000000000e+00,2.657722681760787964e-02,1.088443323969841003e-01,2.321000397205352783e-02,2.333714812994003296e-02,5.075712502002716064e-02,3.182491660118103027e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.860968768596649170e-02,3.935766220092773438e-02,3.010243177413940430e-02,5.748683959245681763e-02,5.859705270268023014e-04,5.328925326466560364e-02,3.105555474758148193e-02,0.000000000000000000e+00,1.128352060914039612e-02,0.000000000000000000e+00,2.954491972923278809e-02,2.765209227800369263e-02,2.259532734751701355e-02,0.000000000000000000e+00,1.864588856697082520e-01,0.000000000000000000e+00,4.437813162803649902e-02,2.617964893579483032e-02
3.535183519124984741e-02,3.483598679304122925e-02,1.886518672108650208e-03,3.876496851444244385e-02,0.000000000000000000e+00,3.130394965410232544e-02,1.020896881818771362e-01,2.677961438894271851e-02,2.678432315587997437e-02,4.127059876918792725e-02,3.593938797712326050e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.887381449341773987e-02,3.414410352706909180e-02,3.337755799293518066e-02,5.618097633123397827e-02,0.000000000000000000e+00,5.320096760988235474e-02,3.535319864749908447e-02,0.000000000000000000e+00,1.094668358564376831e-02,0.000000000000000000e+00,3.252157568931579590e-02,3.202415257692337036e-02,2.416925877332687378e-02,0.000000000000000000e+00,1.786129325628280640e-01,0.000000000000000000e+00,3.662645816802978516e-02,2.841358631849288940e-02
7.839033752679824829e-02,8.045308291912078857e-03,4.633788950741291046e-03,8.617655932903289795e-02,0.000000000000000000e+00,8.393622934818267822e-03,1.323695331811904907e-01,6.436429917812347412e-03,7.305808365345001221e-03,9.594331681728363037e-02,1.199041306972503662e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.712662220001220703e-03,7.761043310165405273e-02,1.097133010625839233e-02,6.903614103794097900e-02,0.000000000000000000e+00,5.174638703465461731e-02,8.747272193431854248e-03,0.000000000000000000e+00,1.999540999531745911e-02,0.000000000000000000e+00,7.996067404747009277e-03,7.172338664531707764e-03,6.176598370075225830e-03,0.000000000000000000e+00,2.374672293663024902e-01,0.000000000000000000e+00,8.593931794166564941e-02,8.162416517734527588e-03
