-1.326050519943237305e+00,2.060617685317993164e+00
-1.370584964752197266e+00,2.090470075607299805e+00
-1.675716996192932129e+00,2.497462272644042969e+00
-1.591709613800048828e+00,2.393955707550048828e+00
-1.297820568084716797e+00,2.007367849349975586e+00
-1.947961926460266113e+00,2.842347383499145508e+00
-1.705315709114074707e+00,2.579714298248291016e+00
-1.517868399620056152e+00,2.282036542892456055e+00
-1.607851982116699219e+00,2.427389621734619141e+00
-1.777660965919494629e+00,2.610314607620239258e+00
-1.198826670646667480e+00,1.899661779403686523e+00
-1.324891567230224609e+00,2.060318946838378906e+00
-1.353986263275146484e+00,2.086939334869384766e+00
-1.603030443191528320e+00,2.382500410079956055e+00
-9.214131832122802734e-01,1.618214011192321777e+00
-1.405230402946472168e+00,2.127259969711303711e+00
-1.277761697769165039e+00,1.972488403320312500e+00
-1.413816690444946289e+00,2.195807456970214844e+00
-1.216775655746459961e+00,1.938086509704589844e+00
-1.346675992012023926e+00,2.059558391571044922e+00
-1.338746786117553711e+00,2.097945690155029297e+00
-1.373194813728332520e+00,2.080371379852294922e+00
-1.248676180839538574e+00,1.996633768081665039e+00
-1.862465500831604004e+00,2.725907802581787109e+00
-1.811216831207275391e+00,2.655022859573364258e+00
-1.899796962738037109e+00,2.811992645263671875e+00
-1.452998280525207520e+00,2.227098464965820312e+00
-1.701078772544860840e+00,2.555527448654174805e+00
-1.543745636940002441e+00,2.364962339401245117e+00
-1.740034461021423340e+00,2.553336620330810547e+00
-1.420016527175903320e+00,2.186431407928466797e+00
-1.548282384872436523e+00,2.323289155960083008e+00
-1.444067239761352539e+00,2.215382814407348633e+00
-1.163092255592346191e+00,1.888419985771179199e+00
-1.040774226188659668e+00,1.755884170532226562e+00
-1.720202088356018066e+00,2.572756528854370117e+00
-1.869505763053894043e+00,2.732265472412109375e+00
-1.866125226020812988e+00,2.737325191497802734e+00
-1.707917213439941406e+00,2.557400703430175781e+00
-1.258135199546813965e+00,1.978194236755371094e+00
-1.657566189765930176e+00,2.518065452575683594e+00
-1.271085619926452637e+00,2.002502679824829102e+00
-1.703398466110229492e+00,2.566332101821899414e+00
-1.456102013587951660e+00,2.191347360610961914e+00
-2.182961940765380859e+00,3.200202465057373047e+00
-1.586016535758972168e+00,2.358100891113281250e+00
-9.498366117477416992e-01,1.637922644615173340e+00
-1.218647003173828125e+00,1.971860289573669434e+00
-1.295228600502014160e+00,2.040881395339965820e+00
-1.382256150245666504e+00,2.153890371322631836e+00
-6.836559772491455078e-01,1.378336668014526367e+00
-9.307128190994262695e-01,1.645641922950744629e+00
-9.439985752105712891e-01,1.661283373832702637e+00
-1.210739731788635254e+00,1.892795205116271973e+00
-1.256868720054626465e+00,1.949301123619079590e+00
-2.056195735931396484e+00,2.978665590286254883e+00
-9.327454566955566406e-01,1.620749831199645996e+00
-1.444416165351867676e+00,2.225319623947143555e+00
-9.118812084197998047e-01,1.601657509803771973e+00
-7.247229814529418945e-01,1.459386348724365234e+00
-1.307488918304443359e+00,2.039104938507080078e+00
-1.949520826339721680e+00,2.852774620056152344e+00
-1.481103539466857910e+00,2.259539127349853516e+00
-1.169869899749755859e+00,1.864103078842163086e+00
-1.656761169433593750e+00,2.511083841323852539e+00
-1.066561222076416016e+00,1.759990572929382324e+00
-1.654012322425842285e+00,2.449028015136718750e+00
-1.237533926963806152e+00,1.968008995056152344e+00
-8.941040039062500000e-01,1.575740694999694824e+00
-1.369558095932006836e+00,2.140936374664306641e+00
-1.411688327789306641e+00,2.207569360733032227e+00
-6.904647350311279297e-01,1.378054857254028320e+00
-1.263635277748107910e+00,1.971862673759460449e+00
-7.643938064575195312e-01,1.465654253959655762e+00
-1.422768831253051758e+00,2.173217535018920898e+00
-1.669815182685852051e+00,2.542746067047119141e+00
-1.583371043205261230e+00,2.392028331756591797e+00
-2.169070243835449219e+00,3.181932210922241211e+00
-1.293774843215942383e+00,2.039102554321289062e+00
-1.633579373359680176e+00,2.470663547515869141e+00
-1.142216324806213379e+00,1.869730114936828613e+00
-1.475108742713928223e+00,2.249634504318237305e+00
-1.694865584373474121e+00,2.549544095993041992e+00
-9.727607965469360352e-01,1.718219280242919922e+00
-7.498738765716552734e-01,1.482802629470825195e+00
-1.720974922180175781e+00,2.572627067565917969e+00
-1.170817971229553223e+00,1.882863402366638184e+00
-1.568239092826843262e+00,2.424844980239868164e+00
-1.154907941818237305e+00,1.898779273033142090e+00
-1.248779654502868652e+00,1.930902361869812012e+00
-1.838096261024475098e+00,2.741050958633422852e+00
-1.134692430496215820e+00,1.848107695579528809e+00
-1.149026870727539062e+00,1.824860334396362305e+00
-1.309421300888061523e+00,2.018649816513061523e+00
-1.403725743293762207e+00,2.173151969909667969e+00
-1.151370406150817871e+00,1.879938602447509766e+00
-1.319199800491333008e+00,2.058556795120239258e+00
-1.810200929641723633e+00,2.683738708496093750e+00
-1.310799956321716309e+00,2.029194593429565430e+00
-1.696627378463745117e+00,2.508486509323120117e+00
-1.841664671897888184e+00,2.734605550765991211e+00
-1.077021241188049316e+00,1.801034450531005859e+00
-6.471924781799316406e-01,1.374912381172180176e+00
-1.741392374038696289e+00,2.586205005645751953e+00
-1.532004356384277344e+00,2.286475896835327148e+00
-1.011789441108703613e+00,1.695270895957946777e+00
-1.178679347038269043e+00,1.895861387252807617e+00
-9.910153150558471680e-01,1.696735382080078125e+00
-1.145128130912780762e+00,1.854094505310058594e+00
-1.984737753868103027e+00,2.895405530929565430e+00
-1.665522098541259766e+00,2.525860071182250977e+00
-1.664525032043457031e+00,2.509254217147827148e+00
-8.969948291778564453e-01,1.572664976119995117e+00
-1.725047230720520020e+00,2.532429695129394531e+00
-1.244028091430664062e+00,1.945906281471252441e+00
-7.983167171478271484e-01,1.455750346183776855e+00
-6.209346055984497070e-01,1.286111116409301758e+00
-1.554595112800598145e+00,2.349787473678588867e+00
-8.609554767608642578e-01,1.559151768684387207e+00
-1.826333642005920410e+00,2.666158437728881836e+00
-1.652521252632141113e+00,2.468434572219848633e+00
-1.263413071632385254e+00,1.997992753982543945e+00
-2.195026397705078125e+00,3.189255475997924805e+00
-1.550396919250488281e+00,2.343744277954101562e+00
-1.586824536323547363e+00,2.401263475418090820e+00
-1.207687020301818848e+00,1.907002687454223633e+00
-1.455688118934631348e+00,2.189432859420776367e+00
-1.386911988258361816e+00,2.149005889892578125e+00
-1.634225010871887207e+00,2.419662714004516602e+00
-1.946147680282592773e+00,2.903648614883422852e+00
-7.673823833465576172e-01,1.461745381355285645e+00
-1.510332107543945312e+00,2.316251039505004883e+00
-1.201214194297790527e+00,1.912427544593811035e+00
-1.181761384010314941e+00,1.885209441184997559e+00
-1.259691596031188965e+00,1.952914476394653320e+00
-2.180567264556884766e+00,3.199722528457641602e+00
-1.573462605476379395e+00,2.377784490585327148e+00
-1.689548730850219727e+00,2.510296821594238281e+00
-1.228541851043701172e+00,1.922421097755432129e+00
-2.229945898056030273e+00,3.233654260635375977e+00
-1.850839734077453613e+00,2.738051414489746094e+00
-1.550186276435852051e+00,2.318643331527709961e+00
-1.066587448120117188e+00,1.775841712951660156e+00
-1.557820796966552734e+00,2.414877414703369141e+00
-2.028720855712890625e+00,2.967155694961547852e+00
-9.477194547653198242e-01,1.619588851928710938e+00
-1.311899423599243164e+00,2.055186033248901367e+00
-1.243637323379516602e+00,1.967010855674743652e+00
-1.521988630294799805e+00,2.314127683639526367e+00
-1.904579758644104004e+00,2.783332109451293945e+00
-1.275992035865783691e+00,2.009491443634033203e+00
-1.307620406150817871e+00,2.072926521301269531e+00
-1.866418123245239258e+00,2.735452413558959961e+00
-1.556366324424743652e+00,2.318311452865600586e+00
-1.744086980819702148e+00,2.565360307693481445e+00
-8.772271871566772461e-01,1.545603990554809570e+00
-1.122400403022766113e+00,1.846038341522216797e+00
-1.459820389747619629e+00,2.259562015533447266e+00
-1.541831135749816895e+00,2.350715160369873047e+00
-1.726609110832214355e+00,2.536554336547851562e+00
-7.723500728607177734e-01,1.450037837028503418e+00
-1.180761098861694336e+00,1.844111800193786621e+00
-1.403835058212280273e+00,2.159281969070434570e+00
-1.796266078948974609e+00,2.703021764755249023e+00
-1.332357883453369141e+00,2.219035863876342773e+00
-1.577571868896484375e+00,2.350722789764404297e+00
-1.869538187980651855e+00,2.747192859649658203e+00
-1.633363246917724609e+00,2.461753845214843750e+00
-2.018591642379760742e+00,2.932862043380737305e+00
-1.541369438171386719e+00,2.301886558532714844e+00
-1.528280138969421387e+00,2.418164968490600586e+00
-1.033710718154907227e+00,1.800856947898864746e+00
-1.051459789276123047e+00,1.750258207321166992e+00
-1.747146725654602051e+00,2.576771974563598633e+00
-5.817505121231079102e-01,1.272771835327148438e+00
-2.002435922622680664e+00,2.915482521057128906e+00
-1.821235537528991699e+00,2.664739847183227539e+00
-7.082178592681884766e-01,1.392986416816711426e+00
-1.278567075729370117e+00,2.008425235748291016e+00
-1.524579405784606934e+00,2.289653062820434570e+00
-1.206323385238647461e+00,1.938046813011169434e+00
-1.117280840873718262e+00,1.940297126770019531e+00
-1.668890595436096191e+00,2.446705579757690430e+00
-2.139714956283569336e+00,3.100440263748168945e+00
-1.588568806648254395e+00,2.358702898025512695e+00
-1.074877977371215820e+00,1.764823794364929199e+00
-1.121534943580627441e+00,1.815315365791320801e+00
-1.520605921745300293e+00,2.364884138107299805e+00
-1.350347995758056641e+00,2.102964878082275391e+00
-1.108479499816894531e+00,1.815249204635620117e+00
-1.338460326194763184e+00,2.086681127548217773e+00
-1.222834229469299316e+00,1.974431991577148438e+00
-1.640053510665893555e+00,2.480201959609985352e+00
-5.700538158416748047e-01,1.267037391662597656e+00
-1.700744271278381348e+00,2.511778593063354492e+00
-1.374070167541503906e+00,2.075992345809936523e+00
-1.314108729362487793e+00,2.009045362472534180e+00
-1.242941021919250488e+00,1.969400167465209961e+00
-9.875688552856445312e-01,1.672946095466613770e+00
-1.463770270347595215e+00,2.248493432998657227e+00
